source_modality,source_feature,target_modality,target_feature,correlation
biochemistry,biochemistry_28,lipidomics,lipidomics_92,0.9241605023169976
biochemistry,biochemistry_28,lipidomics,lipidomics_72,0.9108873702335619
biochemistry,biochemistry_28,lipidomics,lipidomics_16,0.9484961456124176
biochemistry,biochemistry_28,lipidomics,lipidomics_11,0.9413502101816075
biochemistry,biochemistry_28,lipidomics,lipidomics_67,0.9326608142316973
biochemistry,biochemistry_28,lipidomics,lipidomics_69,0.9629867062635787
biochemistry,biochemistry_28,lipidomics,lipidomics_3,0.9256293938150192
biochemistry,biochemistry_28,lipidomics,lipidomics_30,0.9209283550204336
biochemistry,biochemistry_28,lipidomics,lipidomics_27,0.8778539780571329
biochemistry,biochemistry_34,lipidomics,lipidomics_74,0.8722643890191626
biochemistry,biochemistry_34,lipidomics,lipidomics_92,0.9339276166394231
biochemistry,biochemistry_34,lipidomics,lipidomics_72,0.9199333244991434
biochemistry,biochemistry_34,lipidomics,lipidomics_16,0.9582209343750051
biochemistry,biochemistry_34,lipidomics,lipidomics_11,0.856935201376924
biochemistry,biochemistry_34,lipidomics,lipidomics_67,0.9442652316115991
biochemistry,biochemistry_34,lipidomics,lipidomics_69,0.9385802558879546
biochemistry,biochemistry_34,lipidomics,lipidomics_3,0.9289409283225425
biochemistry,biochemistry_34,lipidomics,lipidomics_30,0.947093377401111
biochemistry,biochemistry_34,lipidomics,lipidomics_27,0.9169696851144579
lipidomics,lipidomics_10,metabolomics,metabolomics_49,0.8566597084934976
lipidomics,lipidomics_10,metabolomics,metabolomics_65,0.9235581537457982
lipidomics,lipidomics_10,metabolomics,metabolomics_14,0.9387369636174934
lipidomics,lipidomics_10,metabolomics,metabolomics_36,0.9585721143340601
lipidomics,lipidomics_10,metabolomics,metabolomics_52,0.9097590026736185
lipidomics,lipidomics_10,metabolomics,metabolomics_10,0.953815668129274
lipidomics,lipidomics_10,metabolomics,metabolomics_38,0.969720301914157
lipidomics,lipidomics_10,metabolomics,metabolomics_13,0.917685702431008
lipidomics,lipidomics_10,metabolomics,metabolomics_57,0.9441896543825808
lipidomics,lipidomics_10,metabolomics,metabolomics_78,0.9398122662487578
lipidomics,lipidomics_54,metabolomics,metabolomics_49,0.9454294005741203
lipidomics,lipidomics_54,metabolomics,metabolomics_65,0.9406260683139225
lipidomics,lipidomics_54,metabolomics,metabolomics_14,0.8982819056268927
lipidomics,lipidomics_54,metabolomics,metabolomics_36,0.8777791583825099
lipidomics,lipidomics_54,metabolomics,metabolomics_52,0.9665802896803519
lipidomics,lipidomics_54,metabolomics,metabolomics_10,0.9567588022172357
lipidomics,lipidomics_54,metabolomics,metabolomics_38,0.965203215218726
lipidomics,lipidomics_54,metabolomics,metabolomics_13,0.918227643068013
lipidomics,lipidomics_54,metabolomics,metabolomics_57,0.8459339593007319
lipidomics,lipidomics_54,metabolomics,metabolomics_78,0.9118209975481153
lipidomics,lipidomics_63,metabolomics,metabolomics_49,0.9136952090082371
lipidomics,lipidomics_63,metabolomics,metabolomics_65,0.9473171069346424
lipidomics,lipidomics_63,metabolomics,metabolomics_14,0.9250088388906238
lipidomics,lipidomics_63,metabolomics,metabolomics_36,0.9576307527971996
lipidomics,lipidomics_63,metabolomics,metabolomics_52,0.9528345188119723
lipidomics,lipidomics_63,metabolomics,metabolomics_10,0.9389453869982386
lipidomics,lipidomics_63,metabolomics,metabolomics_38,0.956893407784234
lipidomics,lipidomics_63,metabolomics,metabolomics_13,0.8059993931593431
lipidomics,lipidomics_63,metabolomics,metabolomics_57,0.9171812428096712
lipidomics,lipidomics_63,metabolomics,metabolomics_78,0.9615834846974312
lipidomics,lipidomics_18,metabolomics,metabolomics_49,0.9573098018489764
lipidomics,lipidomics_18,metabolomics,metabolomics_65,0.8784105167101743
lipidomics,lipidomics_18,metabolomics,metabolomics_14,0.9440029418984643
lipidomics,lipidomics_18,metabolomics,metabolomics_36,0.9014615408448198
lipidomics,lipidomics_18,metabolomics,metabolomics_52,0.9209586567744299
lipidomics,lipidomics_18,metabolomics,metabolomics_10,0.9145915423051507
lipidomics,lipidomics_18,metabolomics,metabolomics_38,0.9355401340784686
lipidomics,lipidomics_18,metabolomics,metabolomics_13,0.9420626776751467
lipidomics,lipidomics_18,metabolomics,metabolomics_57,0.9702127038072239
lipidomics,lipidomics_18,metabolomics,metabolomics_78,0.9043858797312384
lipidomics,lipidomics_47,metabolomics,metabolomics_49,0.967563301989805
lipidomics,lipidomics_47,metabolomics,metabolomics_65,0.9380812671413359
lipidomics,lipidomics_47,metabolomics,metabolomics_14,0.9429405910068762
lipidomics,lipidomics_47,metabolomics,metabolomics_36,0.9133794498055757
lipidomics,lipidomics_47,metabolomics,metabolomics_52,0.9600520298761677
lipidomics,lipidomics_47,metabolomics,metabolomics_10,0.9460298933233493
lipidomics,lipidomics_47,metabolomics,metabolomics_38,0.8766454233890986
lipidomics,lipidomics_47,metabolomics,metabolomics_13,0.9191196053727368
lipidomics,lipidomics_47,metabolomics,metabolomics_57,0.9287348086558498
lipidomics,lipidomics_47,metabolomics,metabolomics_78,0.9132756653424309
lipidomics,lipidomics_79,metabolomics,metabolomics_49,0.9275748245433464
lipidomics,lipidomics_79,metabolomics,metabolomics_65,0.9471672854763082
lipidomics,lipidomics_79,metabolomics,metabolomics_14,0.9383937669617192
lipidomics,lipidomics_79,metabolomics,metabolomics_36,0.9681742702368495
lipidomics,lipidomics_79,metabolomics,metabolomics_52,0.9473847544519114
lipidomics,lipidomics_79,metabolomics,metabolomics_10,0.9458597760469629
lipidomics,lipidomics_79,metabolomics,metabolomics_38,0.9385151483923004
lipidomics,lipidomics_79,metabolomics,metabolomics_13,0.9597098503505381
lipidomics,lipidomics_79,metabolomics,metabolomics_57,0.9165767665831136
lipidomics,lipidomics_79,metabolomics,metabolomics_78,0.9455912080140286
lipidomics,lipidomics_49,metabolomics,metabolomics_49,0.9003719868384886
lipidomics,lipidomics_49,metabolomics,metabolomics_65,0.8933866247773126
lipidomics,lipidomics_49,metabolomics,metabolomics_14,0.9316193971865304
lipidomics,lipidomics_49,metabolomics,metabolomics_36,0.9467495588714976
lipidomics,lipidomics_49,metabolomics,metabolomics_52,0.9068036805841434
lipidomics,lipidomics_49,metabolomics,metabolomics_10,0.9314341464614959
lipidomics,lipidomics_49,metabolomics,metabolomics_38,0.901631546762957
lipidomics,lipidomics_49,metabolomics,metabolomics_13,0.9424287076263355
lipidomics,lipidomics_49,metabolomics,metabolomics_57,0.9493085293097108
lipidomics,lipidomics_49,metabolomics,metabolomics_78,0.95311914855817
lipidomics,lipidomics_32,metabolomics,metabolomics_49,0.8702073261545776
lipidomics,lipidomics_32,metabolomics,metabolomics_65,0.9587333011785638
lipidomics,lipidomics_32,metabolomics,metabolomics_14,0.8640032566141768
lipidomics,lipidomics_32,metabolomics,metabolomics_36,0.9725648292240259
lipidomics,lipidomics_32,metabolomics,metabolomics_52,0.874842415921597
lipidomics,lipidomics_32,metabolomics,metabolomics_10,0.9558944098965524
lipidomics,lipidomics_32,metabolomics,metabolomics_38,0.9793076190227344
lipidomics,lipidomics_32,metabolomics,metabolomics_13,0.9308878210498701
lipidomics,lipidomics_32,metabolomics,metabolomics_57,0.957118507659132
lipidomics,lipidomics_32,metabolomics,metabolomics_78,0.9545417725063446
lipidomics,lipidomics_14,metabolomics,metabolomics_49,0.9206322825025205
lipidomics,lipidomics_14,metabolomics,metabolomics_65,0.9438093359176133
lipidomics,lipidomics_14,metabolomics,metabolomics_14,0.8963031777866244
lipidomics,lipidomics_14,metabolomics,metabolomics_36,0.8985872964557337
lipidomics,lipidomics_14,metabolomics,metabolomics_52,0.9739053486214273
lipidomics,lipidomics_14,metabolomics,metabolomics_10,0.9010146479997858
lipidomics,lipidomics_14,metabolomics,metabolomics_38,0.9119482493229786
lipidomics,lipidomics_14,metabolomics,metabolomics_13,0.882252955980419
lipidomics,lipidomics_14,metabolomics,metabolomics_57,0.8630659315839712
lipidomics,lipidomics_14,metabolomics,metabolomics_78,0.9258242207712911
lipidomics,lipidomics_27,metabolomics,metabolomics_49,0.9146347169085386
lipidomics,lipidomics_27,metabolomics,metabolomics_65,0.9078489688751675
lipidomics,lipidomics_27,metabolomics,metabolomics_14,0.8547877152736445
lipidomics,lipidomics_27,metabolomics,metabolomics_36,0.8820681490408095
lipidomics,lipidomics_27,metabolomics,metabolomics_52,0.9466729261587489
lipidomics,lipidomics_27,metabolomics,metabolomics_10,0.9114132400142338
lipidomics,lipidomics_27,metabolomics,metabolomics_38,0.9521512278498632
lipidomics,lipidomics_27,metabolomics,metabolomics_13,0.9475942904395152
lipidomics,lipidomics_27,metabolomics,metabolomics_57,0.9221439861521232
lipidomics,lipidomics_27,metabolomics,metabolomics_78,0.8835682642108523
lipidomics,lipidomics_68,proteomics,proteomics_94,0.898979009308856
lipidomics,lipidomics_68,proteomics,proteomics_43,0.9065963097616784
lipidomics,lipidomics_68,proteomics,proteomics_13,0.9544884571349863
lipidomics,lipidomics_68,proteomics,proteomics_30,0.9130960437973948
lipidomics,lipidomics_68,proteomics,proteomics_98,0.9750480944189339
lipidomics,lipidomics_68,proteomics,proteomics_2,0.967972433372853
lipidomics,lipidomics_68,proteomics,proteomics_23,0.9244666573696488
lipidomics,lipidomics_68,proteomics,proteomics_44,0.9431284284471174
lipidomics,lipidomics_68,proteomics,proteomics_24,0.9101996496714597
lipidomics,lipidomics_68,proteomics,proteomics_90,0.9264465255623435
lipidomics,lipidomics_81,proteomics,proteomics_94,0.9717480638376768
lipidomics,lipidomics_81,proteomics,proteomics_43,0.9176337483025091
lipidomics,lipidomics_81,proteomics,proteomics_13,0.9499026288735829
lipidomics,lipidomics_81,proteomics,proteomics_30,0.8988055118450565
lipidomics,lipidomics_81,proteomics,proteomics_98,0.919690957461124
lipidomics,lipidomics_81,proteomics,proteomics_2,0.8880592131930362
lipidomics,lipidomics_81,proteomics,proteomics_23,0.9153661318087303
lipidomics,lipidomics_81,proteomics,proteomics_44,0.9477227151482129
lipidomics,lipidomics_81,proteomics,proteomics_24,0.9461715782272477
lipidomics,lipidomics_81,proteomics,proteomics_90,0.9598172782869779
lipidomics,lipidomics_60,proteomics,proteomics_94,0.9158422772453992
lipidomics,lipidomics_60,proteomics,proteomics_43,0.8635974394910803
lipidomics,lipidomics_60,proteomics,proteomics_13,0.8938793589916824
lipidomics,lipidomics_60,proteomics,proteomics_30,0.9228910529001082
lipidomics,lipidomics_60,proteomics,proteomics_98,0.9491343776479209
lipidomics,lipidomics_60,proteomics,proteomics_2,0.9463217976921713
lipidomics,lipidomics_60,proteomics,proteomics_23,0.89879538731094
lipidomics,lipidomics_60,proteomics,proteomics_44,0.9434308854456547
lipidomics,lipidomics_60,proteomics,proteomics_24,0.9011962395540646
lipidomics,lipidomics_60,proteomics,proteomics_90,0.9692274905331506
lipidomics,lipidomics_70,proteomics,proteomics_94,0.9538827814698083
lipidomics,lipidomics_70,proteomics,proteomics_43,0.9117232473556753
lipidomics,lipidomics_70,proteomics,proteomics_13,0.9560685629668588
lipidomics,lipidomics_70,proteomics,proteomics_30,0.9392413384768704
lipidomics,lipidomics_70,proteomics,proteomics_98,0.9625499390876326
lipidomics,lipidomics_70,proteomics,proteomics_2,0.9481679020051589
lipidomics,lipidomics_70,proteomics,proteomics_23,0.9669704139903627
lipidomics,lipidomics_70,proteomics,proteomics_44,0.920434503556497
lipidomics,lipidomics_70,proteomics,proteomics_24,0.8998420970851891
lipidomics,lipidomics_70,proteomics,proteomics_90,0.9356147391295665
lipidomics,lipidomics_72,proteomics,proteomics_94,0.936860685255026
lipidomics,lipidomics_72,proteomics,proteomics_43,0.9067289330548153
lipidomics,lipidomics_72,proteomics,proteomics_13,0.9218581955899189
lipidomics,lipidomics_72,proteomics,proteomics_30,0.8932471619520872
lipidomics,lipidomics_72,proteomics,proteomics_98,0.9129359137452956
lipidomics,lipidomics_72,proteomics,proteomics_2,0.9267004295401865
lipidomics,lipidomics_72,proteomics,proteomics_23,0.9545257613467167
lipidomics,lipidomics_72,proteomics,proteomics_44,0.9156092615476246
lipidomics,lipidomics_72,proteomics,proteomics_24,0.8905778160650729
lipidomics,lipidomics_72,proteomics,proteomics_90,0.9345335216855128
lipidomics,lipidomics_66,proteomics,proteomics_94,0.877427478420115
lipidomics,lipidomics_66,proteomics,proteomics_43,0.9280185315598372
lipidomics,lipidomics_66,proteomics,proteomics_13,0.9475390338404943
lipidomics,lipidomics_66,proteomics,proteomics_30,0.8498692022190475
lipidomics,lipidomics_66,proteomics,proteomics_98,0.9770672917805975
lipidomics,lipidomics_66,proteomics,proteomics_2,0.9133914349249336
lipidomics,lipidomics_66,proteomics,proteomics_23,0.949857888365272
lipidomics,lipidomics_66,proteomics,proteomics_44,0.9304123847608158
lipidomics,lipidomics_66,proteomics,proteomics_24,0.9486827730614874
lipidomics,lipidomics_66,proteomics,proteomics_90,0.9461031522221369
lipidomics,lipidomics_1,proteomics,proteomics_94,0.8974788735126816
lipidomics,lipidomics_1,proteomics,proteomics_43,0.9478625054844995
lipidomics,lipidomics_1,proteomics,proteomics_13,0.9609614122752895
lipidomics,lipidomics_1,proteomics,proteomics_30,0.9163496868460412
lipidomics,lipidomics_1,proteomics,proteomics_98,0.8229036599140237
lipidomics,lipidomics_1,proteomics,proteomics_2,0.9373021802670353
lipidomics,lipidomics_1,proteomics,proteomics_23,0.9529522895143878
lipidomics,lipidomics_1,proteomics,proteomics_44,0.9050838571093005
lipidomics,lipidomics_1,proteomics,proteomics_24,0.946937202381249
lipidomics,lipidomics_1,proteomics,proteomics_90,0.887018119761342
lipidomics,lipidomics_56,proteomics,proteomics_94,0.9642876890355652
lipidomics,lipidomics_56,proteomics,proteomics_43,0.9611487669469451
lipidomics,lipidomics_56,proteomics,proteomics_13,0.9493045962804091
lipidomics,lipidomics_56,proteomics,proteomics_30,0.8936391388866306
lipidomics,lipidomics_56,proteomics,proteomics_98,0.9684635957672191
lipidomics,lipidomics_56,proteomics,proteomics_2,0.8799037587723962
lipidomics,lipidomics_56,proteomics,proteomics_23,0.9374430182611638
lipidomics,lipidomics_56,proteomics,proteomics_44,0.9578416537677538
lipidomics,lipidomics_56,proteomics,proteomics_24,0.8896865383343399
lipidomics,lipidomics_56,proteomics,proteomics_90,0.8609702422660047
lipidomics,lipidomics_52,proteomics,proteomics_94,0.8247642315526501
lipidomics,lipidomics_52,proteomics,proteomics_43,0.9053695520175203
lipidomics,lipidomics_52,proteomics,proteomics_13,0.9110624061248193
lipidomics,lipidomics_52,proteomics,proteomics_30,0.9344032461091314
lipidomics,lipidomics_52,proteomics,proteomics_98,0.9338823908751409
lipidomics,lipidomics_52,proteomics,proteomics_2,0.9568530607692047
lipidomics,lipidomics_52,proteomics,proteomics_23,0.9625188633076054
lipidomics,lipidomics_52,proteomics,proteomics_44,0.9784995868831807
lipidomics,lipidomics_52,proteomics,proteomics_24,0.9554718381667717
lipidomics,lipidomics_52,proteomics,proteomics_90,0.9668618537342255
lipidomics,lipidomics_24,proteomics,proteomics_94,0.9711803527386756
lipidomics,lipidomics_24,proteomics,proteomics_43,0.9104667447058837
lipidomics,lipidomics_24,proteomics,proteomics_13,0.9537140874293881
lipidomics,lipidomics_24,proteomics,proteomics_30,0.8900910398993642
lipidomics,lipidomics_24,proteomics,proteomics_98,0.9186157808221055
lipidomics,lipidomics_24,proteomics,proteomics_2,0.9335029333960766
lipidomics,lipidomics_24,proteomics,proteomics_23,0.9279262075475515
lipidomics,lipidomics_24,proteomics,proteomics_44,0.9498305805502669
lipidomics,lipidomics_24,proteomics,proteomics_24,0.950876037529198
lipidomics,lipidomics_24,proteomics,proteomics_90,0.9682813633843111
lipidomics,lipidomics_22,biochemistry,biochemistry_39,0.9346220846117089
lipidomics,lipidomics_22,biochemistry,biochemistry_20,0.9410126489439569
lipidomics,lipidomics_22,biochemistry,biochemistry_21,0.935939193586826
lipidomics,lipidomics_22,biochemistry,biochemistry_0,0.9637520826947951
lipidomics,lipidomics_22,biochemistry,biochemistry_28,0.9429234511907894
lipidomics,lipidomics_22,biochemistry,biochemistry_14,0.9162445179814026
lipidomics,lipidomics_22,biochemistry,biochemistry_35,0.9515605182610125
lipidomics,lipidomics_22,biochemistry,biochemistry_22,0.8860041449697488
lipidomics,lipidomics_70,biochemistry,biochemistry_39,0.9393964886072952
lipidomics,lipidomics_70,biochemistry,biochemistry_20,0.9624870253239127
lipidomics,lipidomics_70,biochemistry,biochemistry_21,0.9368183002428269
lipidomics,lipidomics_70,biochemistry,biochemistry_0,0.9610067183041086
lipidomics,lipidomics_70,biochemistry,biochemistry_28,0.9607738162993366
lipidomics,lipidomics_70,biochemistry,biochemistry_14,0.9748457138223053
lipidomics,lipidomics_70,biochemistry,biochemistry_35,0.8657739657535208
lipidomics,lipidomics_70,biochemistry,biochemistry_22,0.8696094175395468
lipidomics,lipidomics_13,biochemistry,biochemistry_39,0.9411301094830649
lipidomics,lipidomics_13,biochemistry,biochemistry_20,0.8949832474153648
lipidomics,lipidomics_13,biochemistry,biochemistry_21,0.923956860070741
lipidomics,lipidomics_13,biochemistry,biochemistry_0,0.8783237568337461
lipidomics,lipidomics_13,biochemistry,biochemistry_28,0.9035864312992375
lipidomics,lipidomics_13,biochemistry,biochemistry_14,0.9445349429080658
lipidomics,lipidomics_13,biochemistry,biochemistry_35,0.9520020578424178
lipidomics,lipidomics_13,biochemistry,biochemistry_22,0.9190825320512097
lipidomics,lipidomics_44,biochemistry,biochemistry_39,0.9349616335160569
lipidomics,lipidomics_44,biochemistry,biochemistry_20,0.9559712108570629
lipidomics,lipidomics_44,biochemistry,biochemistry_21,0.965914531757534
lipidomics,lipidomics_44,biochemistry,biochemistry_0,0.918650722520235
lipidomics,lipidomics_44,biochemistry,biochemistry_28,0.8915790112869157
lipidomics,lipidomics_44,biochemistry,biochemistry_14,0.9250026848497889
lipidomics,lipidomics_44,biochemistry,biochemistry_35,0.9434187819244915
lipidomics,lipidomics_44,biochemistry,biochemistry_22,0.946044034353813
lipidomics,lipidomics_41,biochemistry,biochemistry_39,0.9448923619000368
lipidomics,lipidomics_41,biochemistry,biochemistry_20,0.9282092271879752
lipidomics,lipidomics_41,biochemistry,biochemistry_21,0.9332574075361711
lipidomics,lipidomics_41,biochemistry,biochemistry_0,0.9503231960550426
lipidomics,lipidomics_41,biochemistry,biochemistry_28,0.945767770650411
lipidomics,lipidomics_41,biochemistry,biochemistry_14,0.8999322530727402
lipidomics,lipidomics_41,biochemistry,biochemistry_35,0.917642688801634
lipidomics,lipidomics_41,biochemistry,biochemistry_22,0.9094711964988271
lipidomics,lipidomics_24,biochemistry,biochemistry_39,0.941776689316506
lipidomics,lipidomics_24,biochemistry,biochemistry_20,0.8980253246035923
lipidomics,lipidomics_24,biochemistry,biochemistry_21,0.9504291535450041
lipidomics,lipidomics_24,biochemistry,biochemistry_0,0.9688687459029524
lipidomics,lipidomics_24,biochemistry,biochemistry_28,0.9286269681048105
lipidomics,lipidomics_24,biochemistry,biochemistry_14,0.8612221677405956
lipidomics,lipidomics_24,biochemistry,biochemistry_35,0.9571649948994945
lipidomics,lipidomics_24,biochemistry,biochemistry_22,0.9399181713332223
lipidomics,lipidomics_23,biochemistry,biochemistry_39,0.9409754940480329
lipidomics,lipidomics_23,biochemistry,biochemistry_20,0.947473863485284
lipidomics,lipidomics_23,biochemistry,biochemistry_21,0.8697781850523044
lipidomics,lipidomics_23,biochemistry,biochemistry_0,0.9309429162610696
lipidomics,lipidomics_23,biochemistry,biochemistry_28,0.9400613676099216
lipidomics,lipidomics_23,biochemistry,biochemistry_14,0.9375080533173428
lipidomics,lipidomics_23,biochemistry,biochemistry_35,0.8818423824768254
lipidomics,lipidomics_23,biochemistry,biochemistry_22,0.9310817723280294
lipidomics,lipidomics_36,biochemistry,biochemistry_39,0.8962263275140675
lipidomics,lipidomics_36,biochemistry,biochemistry_20,0.8921453135992724
lipidomics,lipidomics_36,biochemistry,biochemistry_21,0.8939573931189755
lipidomics,lipidomics_36,biochemistry,biochemistry_0,0.8760054077215482
lipidomics,lipidomics_36,biochemistry,biochemistry_28,0.9654128609560215
lipidomics,lipidomics_36,biochemistry,biochemistry_14,0.9296518991114912
lipidomics,lipidomics_36,biochemistry,biochemistry_35,0.9626618583378778
lipidomics,lipidomics_36,biochemistry,biochemistry_22,0.862861348192405
lipidomics,lipidomics_65,biochemistry,biochemistry_39,0.9042327583577227
lipidomics,lipidomics_65,biochemistry,biochemistry_20,0.8777372665470079
lipidomics,lipidomics_65,biochemistry,biochemistry_21,0.9403368964704928
lipidomics,lipidomics_65,biochemistry,biochemistry_0,0.9508499536871249
lipidomics,lipidomics_65,biochemistry,biochemistry_28,0.9636708675709692
lipidomics,lipidomics_65,biochemistry,biochemistry_14,0.8855708147078518
lipidomics,lipidomics_65,biochemistry,biochemistry_35,0.9612047869850132
lipidomics,lipidomics_65,biochemistry,biochemistry_22,0.9404811469772024
lipidomics,lipidomics_12,biochemistry,biochemistry_39,0.8819187775498744
lipidomics,lipidomics_12,biochemistry,biochemistry_20,0.9149069048134789
lipidomics,lipidomics_12,biochemistry,biochemistry_21,0.9278534125761847
lipidomics,lipidomics_12,biochemistry,biochemistry_0,0.9478767902814257
lipidomics,lipidomics_12,biochemistry,biochemistry_28,0.9283148445051093
lipidomics,lipidomics_12,biochemistry,biochemistry_14,0.9266759054460437
lipidomics,lipidomics_12,biochemistry,biochemistry_35,0.9115763025703605
lipidomics,lipidomics_12,biochemistry,biochemistry_22,0.9438571034361866
